50 
100 
198 1522
190 1493
135 1285
201 1477
300 1910
145 1291
241 1740
286 1773
228 1621
60 896
56 879
250 1765
298 1812
103 1146
247 1675
120 1254
54 780
66 914
156 1309
194 1468
109 1184
252 1688
226 1511
69 887
105 1134
207 1508
171 1399
230 1551
179 1367
254 1743
230 1674
205 1524
67 892
145 1355
103 1118
145 1307
269 1840
194 1511
216 1614
262 1694
192 1525
183 1431
224 1672
239 1705
226 1656
158 1336
60 898
267 1695
233 1682
281 1846
20 6 14 11 11 30 9 27 32 18 7 31 21 23 31 16 18 10 32 26 30 12 13 8 5 33 9 5 12 16 24 21 8 33 16 21 23 12 5 21 26 22 21 5 29 14 13 29 21 14 27 16 15 26 8 5 32 18 10 16 19 13 18 27 33 15 32 26 9 18 6 7 16 30 13 22 9 21 25 32 21 26 24 5 9 34 19 12 18 22 18 22 14 15 28 13 21 29 12 11 
8 0 5 8 1 5 3 2 1 6 5 5 1 3 0 8 5 0 8 3 3 8 5 1 3 6 5 8 5 0 4 5 7 3 0 3 5 8 7 2 7 3 7 7 6 3 7 4 7 4 7 3 8 8 0 0 9 0 2 6 1 5 9 6 1 8 6 8 5 8 7 9 3 1 6 0 0 5 5 3 4 7 7 6 7 9 1 4 7 8 8 9 9 5 4 8 0 7 1 1 
7 6 5 1 4 1 7 6 6 6 7 2 2 2 4 2 2 2 4 1 3 1 7 4 6 1 1 4 2 6 6 7 1 6 6 3 6 2 2 4 2 3 2 5 0 3 2 6 2 1 5 2 7 7 6 2 3 2 2 5 5 2 4 3 6 4 0 8 1 5 7 2 4 4 5 4 4 6 7 6 5 8 2 0 3 3 6 1 6 6 4 3 3 3 3 6 6 0 1 6 
8 8 7 0 6 3 9 8 8 7 9 3 4 4 6 1 4 4 4 3 5 1 9 6 8 2 3 4 4 9 8 9 1 8 9 5 8 1 2 6 3 5 3 6 1 5 3 8 3 2 6 4 8 8 9 4 3 4 4 7 7 3 4 4 9 5 2 9 2 6 9 0 6 6 7 6 6 8 9 8 7 9 3 1 4 2 8 4 7 7 5 3 3 4 5 6 8 1 4 8 
4 8 4 4 5 4 7 6 7 4 6 7 3 3 6 5 5 4 8 3 3 1 6 5 5 5 5 0 3 8 6 6 0 6 8 3 5 5 0 4 6 6 1 2 1 7 1 6 6 5 2 3 4 4 8 4 1 3 2 3 5 6 0 7 9 1 4 5 5 1 5 3 7 5 3 6 5 4 6 5 5 5 1 2 1 1 9 4 3 2 1 1 1 7 7 2 7 4 3 6 
0 8 3 8 5 7 5 6 6 2 3 9 3 4 7 9 8 5 11 5 3 5 3 4 3 9 7 3 5 8 4 3 4 5 8 2 3 9 4 3 10 8 4 0 5 9 5 4 10 7 2 4 0 0 8 5 5 4 2 2 5 9 4 10 9 2 7 1 8 2 1 7 8 5 1 7 6 1 4 3 3 2 4 5 3 4 9 6 1 1 2 4 5 9 9 1 7 8 4 5 
3 6 2 5 3 4 4 4 5 1 4 6 1 2 4 6 5 2 8 2 0 3 4 3 3 6 4 1 2 6 3 3 2 4 6 0 2 6 2 2 7 5 2 1 2 6 2 3 7 4 1 2 3 2 6 2 3 2 0 1 3 6 3 7 7 1 4 3 5 2 3 5 6 3 1 4 3 2 4 3 2 3 2 2 1 3 7 3 2 2 1 3 3 6 6 2 5 5 2 4 
3 4 0 7 1 5 2 2 2 1 1 7 0 2 3 8 5 1 9 2 0 5 1 1 0 7 5 4 3 5 1 1 4 1 4 0 0 8 5 0 8 5 4 3 4 6 5 0 8 5 3 2 3 3 4 2 6 1 0 1 1 7 6 8 5 4 6 3 6 4 2 7 5 1 2 3 2 1 1 0 0 2 4 4 4 6 5 4 2 3 3 6 6 7 7 4 4 7 1 1 
9 3 6 5 3 2 6 5 4 7 7 1 1 2 1 4 1 0 3 2 3 5 8 3 6 3 2 7 3 4 6 7 5 5 4 4 7 4 5 4 3 1 5 7 4 0 5 6 3 1 7 2 9 8 4 0 7 1 2 6 3 1 8 1 3 7 3 9 1 8 8 6 0 3 7 2 2 7 7 6 6 8 5 3 6 6 3 2 8 8 7 7 7 1 0 8 3 3 0 5 
8 6 6 2 4 1 7 6 7 6 8 2 2 2 4 1 2 2 3 2 3 2 8 5 6 1 1 4 2 7 7 8 2 6 7 4 7 1 2 4 2 3 3 6 1 3 3 7 2 0 6 2 8 8 7 2 4 2 2 6 5 1 5 2 6 5 0 9 0 6 8 2 3 4 6 4 4 7 8 7 6 8 3 0 4 3 6 2 7 7 5 4 4 2 3 6 6 0 2 6 
