20  60  600
1174  5090
615  3709
711  4105
762  3715
604  3630
1525  5181
1001  4434
1337  4680
625  2904
1067  3788
732  3553
1520  4281
1453  4971
1108  4686
925  4365
325  2002
1509  5150
716  3527
803  3978
716  2967
425  2114
319  1956
355  1962
229  1546
478  2322
392  2072
103  1049
76  984
216  1560
152  1304
402  2040
435  2275
428  2159
162  1396
515  2468
405  2197
265  1679
259  1759
289  1942
169  1371
365  2101
272  1781
305  1903
508  2413
79  939
349  1986
239  1712
299  1770
262  1754
199  1561
398  2067
491  2460
176  1492
395  2149
209  1571
219  1503
501  2474
468  2240
152  1410
505  2283
478  2293
468  2251
455  2309
285  1853
189  1515
259  1718
521  2528
189  1517
525  2386
119  1222
362  1984
265  1850
275  1796
63  823
76  991
156  1358
481  2350
319  1809
109  1107
355  2057
32  6  9  18  32  16  23  21  18  32  13  7  33  10  12  20  26  35  22  29  20  27  27  27  8  16  30  8  13  26  25  26  24  28  35  30  16  31  16  18  23  31  18  33  33  21  33  7  34  20  32  11  14  26  33  32  20  16  32  16  6  35  34  10  11  18  35  26  8  35  12  14  27  32  26  24  7  12  25  34  10  27  23  22  30  6  22  16  25  8  23  29  26  25  34  35  14  5  20  15  26  13  28  31  12  35  16  18  29  22  6  18  24  34  13  19  18  31  21  16  7  14  7  20  33  32  13  20  32  5  13  29  13  15  16  33  26  22  9  20  6  26  24  9  29  33  31  14  9  12  30  19  17  14  24  21  6  34  19  20  5  19  18  29  29  29  19  25  29  29  11  24  20  34  34  32  16  33  26  15  28  16  11  19  20  31  12  23  7  8  34  5  34  32  23  34  27  13  13  23  20  11  6  19  20  21  14  32  10  28  22  18  21  16  17  18  13  14  35  13  25  27  34  12  5  18  25  24  14  21  34  17  30  31  24  20  34  32  35  19  8  31  24  15  21  19  6  27  32  21  24  30  8  6  29  31  30  26  5  33  14  12  24  8  35  18  13  30  20  13  11  19  16  5  18  26  17  33  25  7  24  33  10  17  15  21  23  25  35  31  19  29  14  11  13  5  15  7  28  22  20  8  5  29  9  29  35  25  20  35  27  16  32  18  8  31  5  21  15  28  18  23  10  32  17  9  28  25  17  20  13  15  31  30  17  26  32  35  26  18  28  35  21  30  15  20  13  32  16  20  5  23  9  8  27  27  19  34  31  35  31  33  15  30  10  32  12  30  12  11  14  32  31  12  15  34  26  8  33  31  15  32  19  32  13  11  10  21  32  18  15  6  20  6  33  13  25  27  17  34  33  17  6  22  8  7  14  21  31  30  27  5  21  12  19  22  8  7  31  18  31  19  28  14  16  13  17  31  13  32  23  10  31  8  21  35  18  35  20  23  32  25  30  16  9  6  25  33  12  24  22  9  8  35  26  19  23  15  23  18  23  32  16  34  5  20  28  15  18  14  33  21  6  11  24  29  10  32  24  18  11  9  22  15  7  32  19  20  19  24  27  26  30  15  15  33  25  7  9  25  16  20  16  34  25  24  7  26  6  14  30  5  32  21  19  16  34  11  20  27  17  5  14  7  31  31  30  6  12  6  19  25  10  7  27  28  13  22  20  20  5  35  25  26  9  11  13  18  15  33  5  23  6  33  17  30  11  6  12  22  8  7  7  34  18  23  23  8  23  9  22  16  35  21  17  33  7  7  19  19  25  6  7  5  10  13  17  34  8  22  30  6  8  16  20  30  16  22  23  20  
