10  50  500
3097  6027
1874  4704
2940  7834
2345  6368
942  3234
830  3598
1638  4723
785  3114
2974  7716
2300  6618
127  1199
449  2237
478  2315
113  1136
277  1787
478  2272
511  2411
559  2539
223  1546
230  1629
489  2462
171  1440
548  2443
577  2633
69  890
574  2419
446  2199
358  2043
43  733
106  1162
234  1620
168  1441
336  2007
204  1568
526  2369
208  1646
460  2366
522  2388
369  2165
219  1496
427  2212
365  2158
190  1526
299  1889
460  2165
504  2402
288  1864
288  1771
223  1579
281  1845
186  1502
391  2240
303  1928
117  1136
43  676
51  785
127  1234
435  2188
43  742
98  1095
26  34  10  29  6  13  5  29  8  29  10  11  9  12  24  21  19  30  33  10  10  32  13  11  29  22  29  27  5  12  20  17  14  10  30  29  14  12  31  24  5  22  26  29  22  13  11  31  20  34  18  6  23  7  10  16  31  15  24  18  33  13  7  20  24  14  19  35  18  29  6  32  6  28  10  34  31  23  24  18  9  32  16  20  34  16  7  31  17  11  21  35  6  20  6  28  35  29  33  9  23  28  17  19  23  24  7  20  34  34  33  19  9  32  5  25  35  26  17  16  26  26  5  9  16  9  29  24  17  28  7  30  12  8  11  30  29  6  35  8  34  12  26  21  32  34  30  25  30  8  14  33  26  8  24  23  7  27  5  31  26  35  32  22  6  6  13  26  20  23  16  19  12  19  34  26  22  24  12  18  29  30  14  7  10  16  32  32  29  32  9  26  19  32  11  29  5  30  34  14  16  22  30  5  20  34  15  15  11  10  26  31  20  11  22  27  29  33  17  19  12  18  5  29  7  21  6  29  16  32  7  11  33  28  35  11  25  34  35  14  22  23  24  27  30  30  26  8  28  6  29  29  25  12  6  8  28  28  18  32  26  32  9  18  15  26  18  17  5  7  23  29  11  17  25  26  5  14  31  35  14  23  26  8  13  19  10  9  17  32  17  7  29  21  7  17  25  25  32  30  6  34  14  19  19  30  13  16  20  22  30  19  13  8  30  23  31  17  32  26  27  5  5  22  29  30  15  34  26  18  6  24  22  18  33  16  19  28  7  14  6  22  30  5  18  27  31  17  13  18  10  5  15  31  16  11  6  29  33  12  35  22  24  31  26  21  25  34  8  29  26  30  24  19  23  24  11  14  22  20  31  7  22  27  18  29  22  32  13  25  18  34  33  10  16  20  28  16  16  7  7  6  28  13  25  23  19  23  29  16  28  30  35  9  7  35  7  31  29  16  18  32  31  7  26  9  8  17  17  14  16  34  32  19  33  33  25  18  14  27  15  5  11  10  22  19  17  9  11  26  12  15  25  34  30  8  9  31  26  15  22  28  19  15  26  20  32  30  21  23  18  6  23  5  28  14  22  7  23  9  17  24  10  16  23  23  20  31  5  20  32  35  19  15  8  11  22  15  19  5  
3.24085 0.220314 8.21931 7.41188 4.51604 6.0502 8.00229 2.22843 8.82415 4.87595 10.901 2.53915 6.08996 3.61299 1.49328 10.316 4.03546 8.87793 7.91289 4.46274 7.12633 4.06222 7.28846 4.24342 8.39552 7.36553 2.29576 10.8584 3.12175 2.61703 1.6703 5.28041 5.82754 7.03516 7.66636 8.82041 5.37578 8.26339 7.70997 9.576 7.40971 6.94866 6.71775 4.70758 1.93994 7.45788 3.14816 7.42294 10.3169 9.49316 
4.84478 4.31416 7.16588 8.45901 3.73161 4.70156 8.07472 3.44926 5.58086 4.23018 7.73668 3.20374 1.83155 2.51242 3.53222 7.44427 3.08021 5.70309 3.39537 3.97329 8.05998 5.94747 3.15515 3.05658 4.30719 3.03851 2.43497 8.07103 4.91247 4.75692 5.07188 4.39634 7.5445 4.50154 9.18426 8.10759 0.868213 5.64383 3.96241 7.6201 8.97666 5.68406 7.54422 3.10415 3.0954 4.30529 1.9905 3.09152 8.03332 6.94352 
4.64462 7.77716 2.17288 1.53001 4.37366 3.55629 0.208669 9.30455 6.19447 3.85825 6.94232 9.39247 9.63748 5.74218 6.71677 6.04482 5.07533 6.07513 9.45478 4.17847 1.35779 3.99352 7.6649 5.04558 7.92168 8.21007 6.95958 6.16818 4.76585 5.2727 6.389 3.67588 2.86517 4.8145 2.50023 1.70878 8.2048 4.91254 6.92972 4.04475 2.52419 2.88024 1.39404 4.96962 8.71636 5.79749 8.87451 10.49 4.95528 5.07961 
9.87483 9.56621 10.096 12.6575 8.14989 8.27765 11.7041 8.2055 6.40813 8.5044 7.74171 7.86777 3.70391 7.42193 8.83887 8.06355 7.73734 6.58388 2.35482 8.44429 12.2508 10.8819 4.11608 7.60177 4.1319 3.57395 7.74154 8.61469 9.97922 9.92402 10.3684 8.44987 12.2044 7.01665 13.5587 11.1019 4.54568 7.41394 4.97221 9.46369 13.3995 8.91666 11.7566 7.36172 8.07298 6.10826 6.77159 2.40184 9.33118 8.24201 
3.26113 1.38895 7.59511 7.52796 3.69922 5.21081 7.7678 1.617 7.55304 4.16058 9.68572 1.72898 4.51915 2.47888 1.11451 9.17761 3.06701 7.62652 6.31883 3.74733 7.18574 4.33416 5.77484 3.23655 6.9039 5.81245 0.936567 9.75381 3.2205 2.81622 2.51598 4.52715 6.14951 5.90108 7.98046 8.33405 3.78176 7.15136 6.28874 8.70065 7.73528 6.19556 6.71577 3.64452 1.03058 6.17573 1.74585 5.85204 9.35602 8.43392 
3.82887 6.61671 1.49861 3.65991 2.40789 1.06507 2.52954 7.66659 3.86944 1.94453 5.16576 7.67129 7.18736 3.75854 5.36498 4.3307 3.0885 3.78576 6.85662 2.36249 3.2818 3.8586 5.06311 2.97225 5.35945 5.60964 5.22694 4.68305 4.00196 4.44518 5.65291 1.57653 3.94458 2.24211 4.65714 2.35343 5.76671 2.64062 4.35361 2.91502 4.56558 0.360885 2.86923 2.72481 7.07227 3.24115 6.91893 7.95175 3.78025 3.32777 
7.08558 6.46625 8.52764 10.412 5.68353 6.26985 9.77846 5.13778 5.81946 6.12878 7.76764 4.81115 0.612552 4.66959 5.80454 7.73834 5.12891 5.98142 1.85025 5.95968 10.0047 8.16302 2.94045 5.04648 3.806 2.44952 4.71155 8.36646 7.16563 7.03707 7.353 6.19162 9.67168 5.49841 11.2153 9.52814 1.69934 6.35967 4.03819 8.49313 11.0248 7.13001 9.4908 4.94161 4.9728 4.89119 3.67689 0.800651 8.67262 7.52424 
5.1689 2.86781 9.09281 9.40076 5.21849 6.61007 9.50753 0.915887 8.26206 5.72462 10.4303 0.562529 3.65347 3.84127 3.0447 10.0615 4.51655 8.36956 5.89263 5.3395 9.0458 6.25817 5.93169 4.62785 7.08146 5.77772 2.48884 10.6746 5.13906 4.74562 4.35603 6.03954 8.069 6.91652 9.89181 9.91754 3.57174 8.14027 6.71859 9.93755 9.64915 7.62876 8.56223 4.92815 1.06584 6.92812 0.803964 4.90995 10.4789 9.4536 
5.44507 8.04827 1.39459 4.89174 3.71788 2.17842 3.35519 8.83725 2.7331 3.36431 3.57089 8.78862 7.51062 4.89071 6.76207 2.70212 4.28978 2.59762 6.63144 3.76973 4.56996 5.53621 4.81132 4.11773 4.73455 5.39241 6.43307 3.0121 5.62135 6.03841 7.23299 2.95537 5.50983 1.99296 5.91122 2.33235 6.1791 1.47624 3.8476 1.35169 5.87167 1.3765 4.25737 3.73461 8.25709 2.72894 7.88522 8.02064 2.13167 1.6914 
7.96744 10.2698 3.76878 7.40365 6.01155 4.57624 5.73271 10.6822 2.22706 5.77622 1.08245 10.5628 8.26634 6.90854 8.9745 0.3341 6.43211 2.06945 6.65023 6.14056 7.12227 8.17236 5.10517 6.22533 4.41962 5.6186 8.42694 0.39169 8.14546 8.51974 9.67723 5.37614 8.17105 3.4618 8.40834 4.3607 7.19685 2.21318 4.01057 1.91063 8.4022 4.00608 6.86395 5.76784 10.142 3.3949 9.49761 8.35296 1.16955 1.02126 
