20  60  600
417  2415
668  2995
848  3418
1310  5233
1014  4439
848  4224
803  3664
1068  4412
1036  4299
1041  3632
399  2894
269  2180
538  2421
516  2634
1144  3725
771  3126
803  3703
300  1863
614  2731
444  2991
405  2210
96  1137
473  2455
354  2033
325  1881
222  1692
51  793
51  799
418  2279
457  2318
61  935
202  1482
86  995
486  2253
315  1962
248  1598
302  1812
231  1641
90  993
119  1182
418  2273
447  2183
296  1892
383  2162
286  1861
199  1522
454  2219
421  2269
341  2021
196  1558
412  2232
431  2335
106  1154
344  2125
402  2108
515  2318
441  2231
70  899
190  1388
215  1567
212  1587
421  2135
106  1175
508  2316
502  2329
434  2083
341  2021
441  2352
212  1471
428  2156
354  1902
173  1382
125  1167
325  1988
57  888
119  1146
209  1573
322  2043
347  1889
206  1491
31  10  30  21  22  7  11  29  27  29  23  25  11  32  9  25  9  34  34  34  12  25  35  12  10  8  9  31  16  22  8  35  21  20  21  18  19  29  30  31  5  31  13  32  5  24  35  15  17  7  25  13  6  29  25  7  18  17  21  13  10  21  10  15  30  15  25  32  27  11  6  33  17  8  13  26  27  22  8  25  18  27  32  27  28  26  33  21  6  27  34  35  32  24  34  27  31  19  9  20  27  15  11  33  19  12  7  14  32  24  6  13  18  27  23  19  5  22  21  15  10  11  18  15  25  18  28  9  30  24  10  8  19  19  25  15  29  28  10  11  17  7  6  22  25  24  9  30  6  32  10  32  29  31  8  30  11  34  33  14  35  17  8  22  18  16  13  18  34  11  21  33  29  27  11  22  11  5  9  15  25  23  11  11  7  22  22  9  32  24  14  19  21  12  28  5  26  11  34  7  23  29  12  11  8  23  18  32  19  16  15  24  9  8  30  35  9  8  25  7  19  14  25  26  28  24  6  23  29  21  12  30  16  33  31  35  33  15  15  31  26  6  5  21  14  9  6  24  11  12  17  24  12  11  23  23  5  31  15  27  30  13  19  30  34  27  6  13  15  28  14  19  12  14  20  34  21  32  21  8  19  23  12  32  8  5  17  20  22  10  9  33  17  31  29  32  8  11  31  13  35  14  24  15  16  16  22  7  26  33  31  9  9  27  27  10  20  26  9  15  31  25  16  33  26  5  8  23  22  19  21  16  6  27  11  28  21  14  10  8  12  11  13  35  21  35  33  32  15  29  27  28  11  17  9  22  16  34  9  6  8  14  26  6  10  9  32  25  10  6  22  23  7  9  35  26  32  30  35  25  6  8  29  5  9  15  29  32  26  13  15  8  22  23  11  6  24  8  9  26  27  23  16  35  27  21  27  31  23  17  18  12  24  34  29  5  7  15  8  5  17  34  5  10  29  34  10  8  10  26  16  5  24  25  17  8  11  21  12  29  34  32  5  20  24  35  35  16  21  8  6  14  27  16  9  16  24  6  6  13  8  9  25  24  18  5  28  30  7  30  33  18  19  17  29  21  8  14  14  15  6  16  30  10  22  17  24  22  6  17  21  26  11  16  33  7  25  11  30  12  16  15  5  18  18  32  9  22  25  16  21  28  8  25  5  16  11  12  5  7  34  18  23  24  32  19  29  23  34  32  13  21  28  20  19  35  17  11  26  35  16  7  15  12  16  19  18  22  21  19  26  8  14  18  20  22  35  7  26  6  31  15  8  7  15  11  7  6  31  9  13  13  31  29  34  34  20  9  10  28  34  8  31  15  9  25  29  7  33  11  35  34  35  5  22  17  29  24  18  12  
8.09781 2.59961 8.24779 0.659851 7.1907 9.65308 7.56567 6.66463 5.98771 6.35489 4.14402 0.431733 1.25835 7.97007 7.52093 1.01314 1.88067 7.14152 5.50582 10.4111 7.34272 6.30108 7.69715 7.41218 6.61792 0.543981 2.2084 7.24197 7.30959 5.6509 5.13513 0.995426 5.63676 6.46613 5.75603 5.23058 7.15905 2.5113 4.42067 5.69356 8.75531 8.6514 0.685716 5.8769 6.49473 1.29232 7.53122 3.24501 8.51558 5.45611 8.19005 5.9551 3.48913 3.64602 6.3183 5.21295 4.73774 4.78665 3.49113 6.38551 
