10  50  500
808  3312
1042  4921
1783  6045
2211  7047
2416  6335
2708  6438
1071  4285
1744  6120
682  3168
1354  4648
435  2361
214  1605
448  2382
435  2269
490  2258
139  1284
331  1873
497  2323
211  1453
240  1558
451  2158
393  2190
87  936
428  2281
64  868
230  1645
32  615
471  2325
87  1041
282  1781
253  1657
419  2271
162  1315
513  2504
477  2404
425  2187
487  2296
68  914
373  2083
165  1396
445  2180
471  2321
55  829
240  1639
58  786
328  1895
42  725
402  2108
227  1676
74  1019
188  1435
435  2217
451  2197
48  733
243  1721
419  2320
259  1734
188  1417
181  1432
367  2139
22  10  16  12  16  26  8  32  30  35  6  32  18  19  17  12  26  32  11  27  20  20  10  9  28  25  26  22  32  18  18  6  22  8  24  10  16  31  16  35  8  29  23  20  15  16  8  16  18  15  17  6  15  26  21  35  14  16  31  27  11  5  26  13  35  35  18  10  12  7  14  18  11  8  17  35  19  5  29  5  11  6  32  18  30  27  5  11  9  10  5  22  34  24  16  25  33  26  17  18  24  27  5  11  10  26  20  22  21  14  35  28  18  34  12  9  11  11  29  11  10  16  27  32  5  7  28  29  10  10  11  20  13  28  35  11  32  13  31  24  21  23  25  35  13  31  5  32  29  14  23  11  9  10  15  30  17  20  22  32  11  12  12  7  9  23  6  32  31  24  12  33  20  35  12  32  19  29  24  21  9  30  20  10  14  5  10  25  12  23  29  5  6  34  35  12  14  12  23  28  9  25  20  18  27  30  18  16  18  25  19  13  32  34  5  32  25  10  17  7  33  25  33  5  23  10  27  16  5  12  12  32  25  11  11  18  24  12  18  11  13  19  30  24  31  20  5  32  30  5  10  35  31  20  31  18  8  35  24  5  26  24  9  12  27  10  35  19  28  28  30  30  26  13  29  13  6  28  30  18  5  35  20  23  29  16  31  28  28  20  31  9  31  34  28  20  21  18  12  19  30  18  22  21  9  9  19  15  22  23  11  27  14  21  13  17  17  11  24  7  11  25  17  32  12  15  7  11  30  5  17  19  27  33  8  19  25  8  30  7  26  16  10  23  10  7  15  9  28  15  14  18  31  24  13  26  26  18  16  23  5  32  28  32  20  16  11  15  33  15  28  8  33  5  16  26  32  10  18  31  33  26  15  20  29  22  10  17  13  17  16  27  11  6  18  18  13  18  7  33  15  35  6  14  30  34  26  21  17  15  11  33  9  27  25  31  24  25  34  32  8  34  11  20  7  22  23  6  20  15  16  20  32  10  18  32  11  8  18  13  11  10  10  32  31  17  22  27  28  5  12  21  24  15  20  18  7  20  11  6  23  31  5  16  13  11  18  12  32  8  16  5  22  12  30  26  26  11  30  11  10  35  21  34  12  13  8  6  11  5  10  33  11  11  21  19  31  14  23  7  
4.22128 4.36834 3.09027 8.14848 3.8871 9.3364 3.52399 2.93858 5.51226 5.65414 6.60433 0.627692 7.70784 3.24345 0.959605 4.45073 1.17733 1.59784 4.01811 1.24516 2.97816 3.19389 7.32435 8.78592 7.46968 1.4463 4.54033 3.47049 7.53084 4.74981 7.89371 2.67495 6.09339 5.51448 8.31369 8.07378 6.95794 8.23845 2.41595 4.12823 5.98886 2.92428 3.97655 5.58896 2.50941 4.85586 6.13535 7.66272 2.1054 9.00106 
7.36483 7.75574 6.23264 9.12159 6.77103 9.5892 6.9061 3.25061 6.72333 7.14858 7.8631 3.24588 7.6122 4.12782 2.49704 2.19066 4.3494 4.42591 6.55869 3.87899 6.13913 3.74424 8.00802 9.95486 9.66003 4.24539 7.02319 1.7367 9.1515 3.56413 8.78301 3.26044 6.1121 5.24225 10.2256 11.0419 8.20532 9.92841 5.33695 3.57748 9.09249 0.465627 2.15941 7.91991 1.62784 7.52493 8.5469 7.7307 5.46417 10.9264 
3.93863 3.42745 2.96077 7.20088 2.45094 8.62623 2.69361 3.0186 4.61488 4.62333 5.61351 2.00023 7.21351 2.90293 2.3612 5.16386 0.264421 0.540169 2.66379 0.864604 2.83872 3.05122 6.52829 7.74502 6.13083 2.25209 3.18471 4.2104 6.36672 5.01089 6.9885 2.73014 5.66931 5.27984 7.03828 6.64097 5.95399 7.03284 1.00539 4.24387 4.57737 4.14501 4.62032 4.24845 3.35111 3.44356 4.76147 7.10255 1.056 7.7112 
8.96697 7.82897 8.07876 2.97528 4.78197 3.63631 7.40237 3.11481 1.38721 2.01768 2.07472 6.28255 2.08704 2.49413 5.95314 4.64085 5.19506 4.60468 3.92572 4.59477 7.95799 2.67334 1.8294 3.85785 4.78801 7.10721 3.91304 4.49317 3.52696 3.08242 2.62172 3.26264 0.803595 1.36143 4.80287 7.64462 2.32881 4.26639 4.63512 2.65559 6.66885 6.0356 4.26633 3.9427 4.70014 4.52414 4.46086 1.96909 5.9757 5.4275 
10.4905 9.30834 9.60565 2.59386 6.20174 2.34029 8.91016 4.44035 2.56228 3.07267 2.60494 7.73383 0.567526 3.94557 7.34949 5.42061 6.71458 6.12776 5.33097 6.09855 9.48484 4.0526 1.45141 3.50818 5.44243 8.59717 5.2409 5.51444 3.86438 3.80481 2.23334 4.63228 1.15723 2.00782 5.12719 8.60812 2.66675 4.46029 6.15431 3.67995 7.90461 7.17772 5.17083 5.05647 5.90787 5.8094 5.47398 0.490981 7.50095 5.63438 
4.69708 3.75339 3.83661 6.16746 1.71836 7.66166 3.18986 2.74717 3.61252 3.58105 4.57559 2.9478 6.35689 2.33133 3.14291 5.17944 1.25165 0.741188 1.68423 1.22833 3.71812 2.60845 5.54459 6.69374 5.13568 3.3077 2.20545 4.30223 5.31097 4.69543 5.96666 2.4881 4.87763 4.61435 6.00701 5.99199 4.91201 5.98223 0.426445 3.87101 4.06618 4.6419 4.61142 3.25366 3.59406 2.56412 3.80238 6.21478 1.70708 6.6868 
4.5562 3.00538 4.02738 6.05151 0.25993 7.85126 2.80076 4.19854 3.84893 3.55129 4.50245 4.22706 6.90929 3.59905 4.57857 6.69989 2.49874 2.21821 1.05074 2.75811 3.93071 3.96012 5.73116 6.3744 4.14385 4.2582 1.38452 5.85384 4.79872 6.04591 5.93901 3.96689 5.63593 5.59962 5.17997 4.44137 4.7802 5.33623 1.3017 5.20581 2.48846 6.20545 6.12954 2.35268 5.17192 1.32974 2.72287 6.69273 2.08218 5.80233 
11.5403 10.3087 10.669 2.66501 7.16591 1.52578 9.93917 5.48651 3.48536 3.91391 3.24702 8.8026 0.5785 5.01797 8.40496 6.25563 7.78686 7.19796 6.29198 7.17367 10.5485 5.11296 1.87571 3.47008 5.9508 9.67188 6.15522 6.44936 4.26392 4.66509 2.37861 5.68799 2.19307 2.96727 5.43943 9.24701 3.19855 4.72467 7.20002 4.65166 8.73173 8.14429 6.06463 5.84975 6.90806 6.6904 6.19817 0.636296 8.55566 5.84569 
6.57144 5.46312 5.71211 4.46579 2.58915 5.80896 5.00469 2.15339 1.83361 2.00037 2.92227 4.30245 4.4846 1.28692 4.18953 4.62372 2.92213 2.31416 1.84799 2.45287 5.59277 1.72118 3.71496 5.10944 4.36243 4.9499 2.09014 3.99408 3.96823 3.60475 4.2214 2.06329 3.05597 2.95107 4.94471 6.28514 3.27747 4.72233 2.23455 2.78561 4.80992 5.00238 4.07909 2.72441 3.67769 2.72709 3.36326 4.33536 3.58662 5.64778 
8.58833 8.2058 7.48903 6.33803 6.00911 6.51166 7.49823 1.82755 4.33262 4.90409 5.35062 4.76097 4.49996 2.41588 4.10811 1.26688 4.68598 4.34412 5.42162 3.94989 7.37111 2.0232 5.14706 7.23286 7.71504 5.8393 5.72404 1.44754 6.7737 0.415139 5.97561 2.10168 3.10183 2.19894 7.99309 9.92465 5.6508 7.54411 4.98825 0.871702 8.36255 3.18081 1.00052 6.30771 2.19513 6.35174 6.9371 4.65232 5.8605 8.66121 
