20  60  600
1295  5125
1162  4141
421  2383
501  3007
563  3345
554  3375
900  3396
891  4252
306  2603
1322  4630
412  2269
1246  4951
230  2155
1224  4909
261  2579
989  3848
874  4361
1113  4481
1078  4325
918  3040
319  2041
205  1538
128  1235
447  2305
187  1539
91  1137
275  1725
212  1500
253  1781
209  1554
469  2360
231  1662
66  842
80  962
99  1112
333  1843
304  1949
154  1375
139  1240
484  2310
480  2379
143  1269
267  1843
333  1903
271  1696
392  2002
546  2416
106  1129
300  1819
407  2096
242  1630
565  2440
84  995
385  2043
568  2652
143  1226
583  2634
568  2621
583  2595
388  2097
212  1580
253  1770
227  1655
513  2581
47  738
231  1704
282  1840
62  890
484  2468
458  2356
539  2395
385  2126
572  2513
117  1118
275  1863
154  1351
77  946
139  1178
165  1490
546  2428
21  29  23  28  25  20  27  15  29  24  20  19  14  12  28  5  21  31  28  34  20  8  13  11  33  34  25  10  17  31  25  14  6  6  7  22  12  34  15  31  14  12  30  16  20  18  5  18  13  18  23  22  9  34  10  23  16  31  31  12  7  21  22  12  35  9  15  9  21  10  34  14  16  15  26  34  31  29  28  24  6  31  15  7  13  32  12  8  6  31  27  20  22  5  15  21  14  24  6  23  19  21  31  34  14  6  29  11  19  17  34  6  32  12  35  28  10  7  14  18  31  13  24  24  33  24  31  21  9  10  19  18  31  34  17  7  28  27  19  25  8  35  20  34  7  30  6  15  8  14  9  14  9  20  26  30  28  20  10  22  5  22  15  21  12  7  6  27  26  30  20  11  18  5  20  21  14  35  22  34  34  6  29  11  17  7  18  26  23  16  13  27  27  30  6  10  33  10  7  34  12  5  9  7  30  21  33  34  17  13  7  7  18  17  7  24  21  29  32  10  27  24  12  9  12  6  16  9  35  9  5  23  33  8  14  35  19  13  33  12  23  18  29  23  35  9  34  34  26  17  28  26  13  17  10  27  33  21  28  21  15  24  14  23  21  5  15  35  13  23  21  14  15  15  12  33  35  25  19  20  10  7  10  6  5  13  11  17  15  27  6  31  25  32  19  25  6  32  10  25  6  22  33  5  15  34  25  26  18  6  23  17  28  33  28  19  24  26  19  35  16  13  27  6  17  29  6  15  31  34  13  32  13  32  13  6  25  20  27  8  10  6  17  28  16  13  29  21  19  24  8  8  11  33  26  20  28  34  22  14  21  25  24  5  12  31  28  9  23  15  27  25  32  6  35  23  14  26  35  13  29  30  18  17  15  21  22  32  29  19  25  34  5  24  25  25  7  20  24  28  26  34  16  15  32  6  19  29  5  28  24  7  20  21  24  17  16  11  13  16  12  16  35  24  17  20  20  7  22  20  9  17  32  34  35  20  16  30  35  11  17  16  19  32  17  30  35  19  16  10  18  21  27  6  9  23  10  12  26  27  17  10  23  18  12  11  17  32  14  27  25  19  20  20  34  30  35  14  29  35  26  31  8  16  22  29  31  7  8  32  15  23  5  19  15  9  13  24  34  26  21  25  28  14  26  10  31  23  23  13  19  8  30  28  35  11  32  15  31  8  10  25  6  35  24  6  25  26  24  17  22  18  18  18  21  12  24  28  24  12  15  27  12  5  23  23  9  31  24  14  32  26  26  32  5  25  9  11  5  9  15  26  24  10  17  14  11  24  12  26  10  12  7  12  26  29  11  11  13  18  21  28  27  26  11  7  34  30  18  29  28  22  25  5  9  12  20  12  8  32  
6.28664 2.17361 2.86639 3.0702 2.92516 3.16713 1.1714 3.31674 4.87562 4.51379 2.85277 1.85739 0.386732 3.96574 5.30739 3.8548 3.21424 2.39661 6.0769 4.95641 2.43575 4.93047 3.46639 4.39186 3.28693 1.5506 2.36456 2.39974 4.37978 6.74939 0.873836 3.52914 3.86244 4.59267 4.78204 3.95782 4.78115 3.20888 3.81045 2.80163 2.47084 4.45254 1.11282 6.71692 3.04985 3.99794 4.05246 4.76116 4.88795 4.73825 3.81611 2.73568 2.42086 3.6218 6.35202 3.30882 3.34405 3.72854 5.74183 4.36593 
7.46929 1.66498 5.29859 3.41265 3.63965 4.8008 2.18952 1.75177 4.65668 5.60742 5.34638 2.16881 2.7219 3.31175 7.77184 5.92251 5.60627 2.5107 3.66383 3.14191 1.24088 4.62479 3.33919 4.10409 1.23766 0.964787 2.05524 4.79594 2.03469 4.34656 2.71422 4.0912 1.50615 3.78908 4.97468 1.63479 3.56263 5.52453 2.94737 3.3294 0.166404 6.81643 1.39964 4.47834 5.51719 2.0112 2.59155 7.10695 7.29732 7.2177 4.81215 3.91649 4.06941 6.11349 7.22666 2.487 1.47736 5.18426 3.30539 3.72807 
8.43988 3.41744 3.87372 1.05211 4.88682 5.33819 1.00111 1.85151 2.7359 6.6358 4.38348 3.49634 2.55734 1.82343 6.27223 3.86634 5.06496 4.04186 5.86602 5.57918 1.3535 2.77659 5.10833 2.23068 2.27349 2.15048 0.537897 4.30385 3.3901 6.54041 2.99806 5.4705 3.01067 5.93652 2.77563 4.02897 2.76016 5.16073 1.74581 4.68273 2.55623 6.28537 2.07384 6.82961 4.72971 2.65624 4.93985 6.60846 5.64238 6.25532 2.3693 4.83011 1.91948 4.8941 8.45208 1.32034 3.88537 2.81155 5.48038 2.20558 
5.32976 5.77749 2.38996 6.3666 4.80351 3.29912 5.13517 7.49943 8.08999 4.59912 1.55794 5.14842 3.9897 7.68688 2.34856 3.94223 1.15772 5.36569 10.0842 8.46722 6.64732 8.20691 5.93134 7.77094 7.54288 5.74336 6.33818 1.92496 8.64148 10.723 4.05695 5.13522 8.12221 7.25455 7.6316 7.97876 8.6911 1.41445 7.67492 5.01379 6.65368 0.70099 5.31146 10.4822 1.22432 8.22878 7.45793 0.940049 2.67197 0.684658 6.07335 4.1448 4.62906 1.44169 5.98896 7.24911 7.18425 5.32159 9.79113 7.99943 
