20  40  400
328  2183
516  3542
957  4318
953  4607
756  3964
791  3894
218  1772
1233  4089
564  2740
507  3123
673  2761
446  3114
446  3078
599  2612
782  4165
341  2839
1303  4927
1041  3381
1041  3852
411  3010
51  835
96  1068
293  1802
320  1938
44  750
368  2042
337  1957
124  1269
82  999
75  927
468  2395
534  2515
217  1511
313  1893
231  1562
396  2196
368  2082
293  1842
127  1202
468  2448
524  2363
237  1621
196  1477
255  1649
475  2348
406  2227
506  2299
465  2249
286  1836
551  2639
155  1421
113  1155
213  1532
465  2330
427  2253
351  2054
199  1564
262  1709
396  2214
355  1955
27  19  18  9  25  5  33  12  17  27  25  26  28  18  19  13  20  18  31  7  15  11  25  23  25  13  14  17  32  15  13  11  26  9  11  16  28  13  6  34  14  32  21  10  17  20  21  29  24  22  18  11  21  21  20  23  13  16  7  6  28  28  7  32  14  7  21  16  31  26  19  24  13  15  35  18  27  34  9  11  18  16  19  7  35  33  6  31  14  18  22  20  7  30  35  17  29  28  18  18  9  30  30  12  15  14  29  12  13  11  19  12  35  6  31  15  32  29  11  32  34  31  34  20  5  14  29  24  35  35  26  24  34  35  11  8  5  14  19  11  30  21  35  30  31  8  12  15  23  21  7  24  8  16  11  18  28  34  22  21  12  35  29  23  21  24  31  23  19  15  17  20  35  7  16  35  9  19  6  35  16  20  8  34  10  9  8  12  20  14  28  11  17  19  6  23  13  31  17  12  12  27  29  35  21  33  25  34  19  19  19  35  24  28  5  5  34  29  8  25  19  6  34  34  32  17  22  24  22  31  23  28  22  12  19  8  10  6  10  6  35  32  20  23  27  18  28  8  34  12  23  35  33  20  9  11  24  14  12  12  28  25  25  34  9  9  9  7  28  15  20  29  18  32  33  29  7  21  26  24  6  32  22  11  12  6  20  22  6  34  26  29  14  11  35  31  8  34  15  25  6  24  19  32  6  5  12  9  9  35  13  10  29  22  35  35  25  33  21  30  10  28  18  9  26  17  12  25  14  27  15  15  32  22  12  9  21  14  31  31  17  21  16  20  10  18  18  22  23  14  6  29  20  13  23  34  17  33  18  26  33  29  7  12  11  31  11  23  11  5  29  33  16  32  9  19  26  8  16  33  19  11  7  24  8  25  12  16  34  20  29  17  31  5  19  9  32  32  6  14  
2.63053 5.08744 11.4734 6.79848 6.79328 8.07797 6.00722 5.65917 5.71898 2.29782 6.24763 0.491115 8.12936 0.964663 7.18777 7.94941 9.95503 10.1406 8.01372 8.31204 4.87209 2.43231 8.8496 6.87484 6.09584 3.40519 1.38837 5.39337 2.18636 0.658778 9.07081 11.9419 8.05349 3.44604 1.69111 11.6746 10.2344 4.52251 7.592 9.35379 
9.33965 6.42229 2.56681 6.50576 3.35071 2.07259 5.18387 4.90597 8.94479 8.31317 4.4986 9.862 2.21407 9.22764 3.07191 3.08447 2.85036 0.0754307 3.14205 4.51677 6.07954 8.07065 3.32442 9.49297 9.43185 7.30972 9.2025 6.96162 7.9711 10.6673 3.45223 2.88863 2.93482 7.95079 10.2065 2.50802 2.18356 6.28238 2.68097 1.67855 
6.85159 2.94028 5.64586 3.42672 1.28557 1.6421 3.89475 3.11208 7.55581 4.97158 3.1671 6.66749 1.27948 6.05996 0.641148 3.29832 4.86921 3.51869 1.13355 2.42081 2.59084 5.3265 4.37406 8.4664 8.12234 3.89921 5.91313 3.54187 4.95551 7.46477 4.64707 6.07313 1.08697 5.66197 7.4415 5.7137 4.65375 4.16892 0.879662 2.35188 
7.94421 5.37677 3.18187 5.79164 2.0103 0.833363 3.84843 3.51672 7.66469 7.02775 3.13514 8.51831 1.3175 7.88085 1.91036 1.92415 2.60738 1.37901 2.5526 4.15297 4.95223 6.67865 2.55271 8.29105 8.17154 6.07237 7.88992 6.00515 6.60451 9.32229 2.76736 3.61236 2.3204 6.55943 8.81174 3.25774 2.24009 4.89119 1.58466 1.78011 
