10  50  500
1708  4951
3595  8278
1074  4181
1047  4951
1418  5311
1115  4364
2479  5977
3141  6519
1956  4681
3760  6781
89  1041
434  2245
309  1759
298  1871
251  1734
265  1729
287  1728
201  1552
280  1808
513  2378
546  2401
255  1691
208  1637
240  1623
89  1068
474  2316
549  2465
420  2342
301  1957
416  2145
402  2092
298  1970
355  2093
567  2544
229  1530
140  1281
316  2016
165  1464
495  2320
377  2042
111  1184
312  1813
373  2176
222  1663
309  1901
154  1341
233  1593
503  2353
395  2197
391  2020
150  1255
140  1289
517  2402
362  2029
344  1894
291  1888
251  1795
140  1286
75  990
64  854
24  16  23  11  31  5  25  23  17  20  35  24  34  8  19  14  16  11  11  7  11  7  31  11  15  28  28  29  15  10  9  15  18  17  29  34  31  7  32  26  12  35  21  12  28  23  18  33  13  9  14  30  28  13  25  20  5  11  35  13  12  27  25  24  29  26  25  34  35  29  13  18  35  13  8  30  5  12  24  18  12  33  30  20  30  35  24  33  32  23  22  5  19  8  29  22  19  35  31  13  33  12  34  5  13  22  25  34  20  34  15  33  8  8  9  10  18  17  27  27  14  15  24  5  20  30  17  31  20  29  19  34  6  20  30  32  6  19  21  31  23  27  34  28  35  32  7  27  13  21  29  22  24  16  25  29  25  14  10  24  34  35  5  26  18  28  27  29  13  8  17  23  19  22  22  27  5  34  32  26  28  24  25  12  20  6  22  32  30  10  31  11  7  34  17  5  27  10  17  28  11  13  17  5  28  20  14  27  22  21  8  24  33  30  35  5  26  16  29  20  21  33  33  9  15  27  33  11  14  33  20  8  7  9  9  27  33  26  11  6  7  15  30  23  15  16  18  12  8  33  35  23  7  11  29  16  13  30  15  16  9  13  24  17  20  19  22  9  34  10  9  10  14  25  18  23  19  20  19  28  31  23  15  6  12  25  33  6  25  12  28  16  35  17  8  21  5  23  35  19  23  9  33  33  5  14  27  18  12  19  20  18  7  7  17  18  23  32  19  23  16  23  26  32  5  27  18  22  20  16  9  24  9  28  14  18  10  23  5  24  13  23  32  26  12  16  10  5  15  24  27  30  19  35  9  12  16  19  32  6  31  7  13  17  26  12  31  6  33  16  33  19  34  12  30  5  30  10  34  5  14  23  24  26  9  5  18  28  21  5  21  24  14  26  32  13  32  30  8  18  22  8  19  6  10  28  18  13  23  23  23  14  35  21  14  20  28  31  14  14  32  30  21  14  6  22  5  23  5  27  22  20  20  26  8  12  22  22  29  24  15  15  13  24  20  12  22  31  30  12  33  29  15  11  32  15  21  25  5  18  7  16  20  20  14  23  28  28  17  8  30  18  8  25  20  17  26  21  12  22  6  15  31  24  19  26  20  14  15  20  26  25  27  34  11  33  29  30  25  35  
8.74415 8.65357 10.0922 1.31885 4.46707 7.39856 4.67975 4.64361 3.91101 9.94595 3.12856 8.99035 3.94845 0.831431 8.72302 9.96593 0.946013 2.94818 6.42454 9.98515 10.0584 3.18493 9.74281 1.09245 7.54425 5.21411 9.71086 2.40954 7.29404 8.80672 5.12555 5.15911 1.66242 7.53796 5.51359 2.31051 0.101288 5.68335 5.44396 5.78291 7.00008 5.52869 1.96802 1.8521 2.75371 10.1855 5.24038 5.13272 5.21796 9.64486 
8.97953 8.26869 8.583 8.45472 4.66628 8.98312 7.54823 3.81999 4.67591 2.65992 9.15621 2.62669 8.51548 8.41294 0.834051 2.25993 7.76266 5.38941 1.77212 3.66515 3.73295 9.64707 7.54118 7.19588 2.42017 3.02384 1.79324 7.32736 7.97595 2.75875 3.76558 6.49338 7.41638 8.99105 5.29798 6.85524 8.21151 2.76125 3.22434 6.05772 1.48805 5.41231 6.9568 6.67084 5.55645 8.69412 11.0946 2.99141 8.07462 2.4765 
6.09329 6.40648 7.98414 3.16981 5.57489 4.48124 3.05667 7.88933 7.47112 11.0885 1.40536 9.92075 1.76282 3.65175 10.5379 11.3853 5.41458 5.24467 8.94543 10.562 10.6172 1.32612 8.13503 4.33242 8.61554 8.05662 11.3487 3.15601 5.03775 9.65095 6.48183 4.26332 3.52299 4.63975 5.41288 6.64229 4.41109 7.47937 7.01605 5.01483 9.63995 5.33528 3.79162 4.25054 5.15907 8.03992 0.887788 7.60904 2.93845 10.7927 
9.65752 9.13598 9.99009 6.08816 3.94961 9.05991 6.76293 0.776344 1.44434 6.02496 7.34126 5.55977 7.19762 5.87443 4.30342 5.73489 4.73529 3.44105 1.83719 6.71078 6.78759 7.71456 9.1427 4.69031 4.48318 1.04875 5.29163 5.50914 8.30861 5.54018 3.49299 6.14375 5.25575 9.12757 5.33771 3.56921 5.44422 2.82488 3.16157 6.12632 2.0376 5.44535 4.90047 4.47056 3.50917 10.1046 9.55168 1.74628 7.42166 5.78285 
