50 
100 
212 1576
117 1153
20 469
51 791
66 885
203 1509
192 1453
40 682
166 1362
170 1445
13 448
79 1025
51 821
18 485
82 1012
40 674
159 1450
20 480
108 1160
207 1549
23 570
98 1127
150 1334
146 1241
140 1255
100 1111
115 1197
151 1350
161 1372
42 735
155 1347
55 841
70 888
100 1120
155 1417
42 733
98 1099
191 1490
97 1093
176 1500
212 1496
173 1400
13 387
116 1196
96 1043
112 1199
79 941
92 999
59 849
174 1363
31 22 28 22 23 22 25 19 28 26 25 14 7 5 5 13 6 16 18 21 29 9 17 13 6 8 28 14 23 6 32 9 11 5 16 21 30 10 21 29 22 31 29 25 25 17 32 8 28 25 24 14 22 15 22 6 13 26 12 6 10 8 6 6 8 26 8 31 17 14 15 10 18 11 8 14 24 32 25 34 22 20 24 6 18 11 6 15 32 20 22 28 10 26 18 27 31 7 10 18 
7 0 6 9 4 7 1 7 4 3 6 6 7 1 2 5 6 7 7 7 9 6 6 10 3 8 2 3 6 7 0 4 4 6 4 6 5 5 9 7 0 6 6 6 6 6 8 4 7 10 7 5 0 2 2 6 7 6 5 4 9 6 6 8 1 5 8 10 8 7 5 0 2 5 3 2 6 7 4 1 7 7 5 2 6 1 4 6 5 1 3 11 2 6 11 1 9 3 3 9 
5 1 4 6 2 5 1 5 3 3 4 5 5 0 3 3 4 5 5 7 7 4 3 7 2 6 0 3 3 4 2 4 3 3 4 4 4 4 7 5 2 6 4 4 5 6 5 3 6 8 4 3 0 0 4 4 5 4 2 4 7 4 4 7 2 2 5 8 6 6 4 0 2 3 1 1 4 6 4 3 5 6 3 0 4 4 2 4 3 3 1 8 1 4 8 0 7 0 2 6 
126 94 112 89 99 90 108 85 112 110 100 61 27 27 27 57 31 64 79 88 117 38 73 55 29 32 119 62 97 30 136 42 46 24 69 85 124 44 86 117 96 128 124 109 104 73 130 36 113 103 98 57 94 67 96 30 61 106 54 29 42 39 27 26 41 110 39 126 68 56 63 46 78 50 37 64 102 130 105 146 97 81 101 30 77 54 26 64 130 89 94 115 46 112 75 115 126 35 45 74 
35 25 29 26 30 26 30 27 27 29 26 15 8 9 9 18 14 17 25 23 33 13 22 19 8 11 33 17 28 13 36 11 11 10 17 21 30 10 26 32 27 32 37 33 26 19 36 9 31 31 28 15 25 20 27 12 22 29 17 7 15 15 10 8 14 31 15 37 20 15 15 13 20 17 12 20 30 34 27 41 31 21 29 10 24 17 6 20 34 25 27 34 13 34 24 31 36 12 12 23 
34 26 28 25 29 25 30 27 26 29 25 16 7 9 9 18 13 17 24 24 32 12 21 18 8 10 32 17 27 12 37 12 10 9 18 20 31 11 25 30 27 33 36 32 27 20 35 9 30 30 27 14 25 20 27 11 21 28 16 8 14 15 9 8 14 30 14 36 19 15 16 13 21 16 11 19 30 34 28 41 30 21 28 10 23 18 6 19 33 26 26 33 13 33 23 31 35 12 12 22 
4 2 2 5 5 4 4 7 0 1 2 2 2 3 3 4 6 2 6 3 5 3 4 6 0 4 3 1 4 6 3 2 0 4 1 1 1 1 6 3 3 2 6 7 2 3 4 0 3 7 4 1 1 4 4 5 8 3 4 1 5 6 3 4 4 4 7 7 4 3 1 2 1 4 3 4 5 3 1 5 7 3 4 2 5 5 0 4 2 4 4 7 2 7 7 3 6 4 0 5 
1 6 0 0 6 1 7 7 0 6 0 5 0 6 7 4 6 1 5 5 1 1 3 2 4 1 5 6 4 5 7 6 2 3 5 1 4 4 1 0 7 4 7 7 5 6 1 3 0 2 1 0 5 6 8 5 8 1 4 5 1 6 2 3 8 4 5 2 0 1 3 5 6 4 4 7 5 3 5 9 7 2 4 5 4 9 2 2 1 8 5 3 6 7 3 6 1 6 4 1 
63 51 58 45 51 43 57 44 57 59 52 35 16 16 18 29 16 35 40 49 60 17 36 27 17 19 61 35 49 15 71 25 25 12 38 45 65 25 43 60 52 68 64 56 56 42 63 20 58 52 47 29 50 36 53 15 33 54 28 18 21 21 13 17 24 55 20 64 36 31 35 26 43 25 19 35 52 69 57 78 50 44 51 17 39 32 15 31 65 49 48 58 26 57 38 61 63 20 25 36 
6 4 3 6 8 6 7 10 2 3 3 0 3 6 4 8 10 2 9 1 6 6 7 8 3 5 6 3 8 9 5 1 2 7 2 2 2 2 7 5 5 1 10 10 0 0 7 3 5 8 6 4 4 7 4 9 11 5 7 2 7 9 6 3 7 7 10 8 5 3 2 4 2 8 6 7 9 3 2 7 11 2 7 6 8 6 2 7 5 6 7 8 5 10 9 6 7 7 4 7 
