50 
100 
178 1398
104 1099
76 940
121 1242
172 1393
72 882
181 1387
123 1182
159 1335
14 413
121 1194
206 1627
59 812
124 1266
161 1347
206 1464
50 793
224 1689
209 1586
99 1092
32 616
108 1096
199 1437
39 652
25 569
124 1248
22 535
137 1235
91 1013
31 616
39 661
67 873
73 897
219 1570
14 455
144 1355
87 982
125 1204
125 1192
52 831
165 1435
152 1399
162 1339
151 1329
63 892
94 1041
207 1620
159 1363
169 1369
196 1505
19 8 18 15 17 15 17 10 10 23 15 22 31 12 24 34 7 18 28 30 25 32 14 7 6 25 27 24 15 26 7 29 30 21 28 26 23 34 34 20 30 31 31 8 19 5 18 17 27 14 15 13 31 6 25 10 32 34 21 17 30 13 5 20 22 22 19 27 6 12 7 23 23 12 31 7 34 18 23 24 23 23 23 16 15 7 30 15 9 17 31 31 33 9 15 8 27 14 26 6 
6 2 7 3 4 6 5 7 2 1 5 6 4 1 5 5 6 5 2 4 1 2 2 5 5 3 3 4 7 6 2 8 7 3 7 3 4 3 5 2 0 2 5 2 8 7 4 7 2 6 2 1 4 5 6 4 2 6 4 5 7 0 5 5 5 5 7 3 7 5 5 2 1 2 3 8 7 2 5 4 6 7 5 6 2 2 1 4 7 0 2 1 6 3 5 2 1 6 4 4 
21 14 24 22 22 18 20 18 19 32 18 27 37 19 27 39 8 23 36 36 30 36 18 10 9 30 34 29 16 28 16 29 38 26 28 31 29 41 36 30 39 41 34 13 20 8 25 20 37 16 22 20 34 12 25 14 36 36 27 23 32 20 8 23 28 25 25 31 5 15 9 31 31 18 37 7 40 26 26 29 26 30 30 18 19 18 38 19 9 25 39 38 35 16 22 15 36 22 29 9 
24 12 26 16 23 20 22 19 16 28 20 28 37 16 28 35 9 23 31 30 27 35 18 11 6 30 28 24 20 27 13 34 39 26 33 27 24 36 35 27 35 37 34 12 24 11 25 23 34 19 16 17 31 13 27 15 34 37 27 17 35 17 9 22 29 22 27 31 11 16 8 26 28 16 36 12 42 23 28 24 28 31 31 19 17 14 35 20 12 20 36 34 37 11 22 13 32 23 28 6 
1 2 3 5 1 1 0 5 5 5 0 2 2 4 0 5 3 0 6 5 1 0 0 0 3 1 5 5 2 3 5 3 5 1 2 3 5 5 3 6 5 6 1 1 2 2 3 1 6 1 5 4 3 3 2 0 0 1 2 5 1 4 1 3 2 3 3 0 2 0 2 5 4 3 2 2 3 4 0 5 1 4 4 3 1 7 4 1 3 5 4 4 1 5 3 3 6 5 2 3 
6 1 6 3 4 5 5 7 2 1 5 5 3 0 5 5 6 4 2 4 0 2 2 4 4 2 3 4 6 5 1 7 7 3 7 3 4 2 5 2 0 2 4 1 7 7 4 6 2 6 2 0 4 5 5 3 2 5 4 5 6 0 5 5 5 4 6 2 7 5 4 2 1 1 3 7 6 1 5 4 6 6 5 6 1 3 1 3 6 1 2 1 6 3 5 2 1 6 4 3 
21 12 24 19 22 18 20 18 17 30 18 27 36 17 26 37 7 22 34 33 28 34 17 9 6 29 31 27 17 26 14 31 38 25 30 28 26 38 34 28 36 39 32 12 22 9 24 20 35 16 19 18 31 12 25 14 34 35 26 20 33 18 7 20 28 22 25 30 8 14 6 28 29 16 36 9 40 24 26 27 26 30 30 16 17 16 36 19 9 22 37 36 35 14 21 14 34 22 27 6 
4 2 6 2 4 4 4 8 5 4 4 5 4 3 3 2 2 3 3 2 1 1 2 3 1 3 2 2 4 2 5 5 8 3 4 0 2 2 1 6 4 5 2 2 5 5 5 5 6 4 2 3 1 5 2 3 0 3 5 2 4 3 3 1 5 1 6 2 4 3 1 3 4 3 4 4 6 4 4 1 4 7 6 2 1 6 4 4 3 3 4 2 3 2 6 4 4 7 1 0 
0 4 4 6 2 0 1 5 7 7 0 2 3 5 0 5 2 2 7 6 3 1 1 1 3 2 6 5 0 3 6 1 6 2 1 4 6 6 3 7 6 7 1 3 1 1 4 1 7 0 6 5 3 3 1 1 1 1 3 5 0 5 1 3 3 3 3 1 1 1 2 6 5 4 3 1 3 5 0 5 1 4 4 2 2 8 5 1 2 6 5 5 0 6 4 5 7 5 2 3 
2 4 6 4 4 3 3 7 7 6 2 4 4 4 2 3 0 3 6 3 2 2 2 2 1 4 4 3 2 0 6 2 8 3 2 2 4 4 1 7 6 7 0 3 2 3 5 3 7 2 4 5 0 5 0 3 1 0 5 3 2 5 1 0 5 0 5 2 2 2 0 5 5 4 4 2 6 5 3 3 3 6 6 0 2 8 5 3 1 5 5 4 1 4 6 5 7 7 1 1 
116 51 114 94 106 93 105 67 66 144 92 136 190 76 146 207 42 111 173 183 152 194 86 44 36 153 166 147 92 157 48 176 188 129 170 158 141 208 205 127 186 193 186 51 117 33 113 105 169 86 94 82 186 41 150 63 193 205 131 105 183 82 31 120 137 132 119 164 38 74 42 143 143 76 190 44 210 113 141 147 141 144 144 96 92 50 185 93 55 107 191 190 200 58 96 53 168 91 156 36 
6 3 8 0 6 6 6 9 5 4 5 7 6 3 5 1 4 5 2 1 2 3 4 4 2 5 0 1 6 3 5 6 9 5 6 1 0 0 2 6 4 5 4 3 7 7 6 6 6 5 0 3 2 7 4 5 2 4 6 1 6 3 4 3 7 2 8 4 6 5 2 1 4 3 5 6 8 4 5 0 6 8 8 4 2 6 4 5 4 1 5 2 5 0 7 5 4 9 3 1 
7 3 6 6 4 7 5 6 0 1 6 6 3 2 6 7 8 5 4 7 3 3 2 6 7 3 5 7 8 8 0 9 6 3 8 5 6 5 7 0 1 0 6 2 8 8 3 7 0 7 4 2 6 4 7 4 4 7 3 7 8 2 7 7 5 7 7 3 8 6 7 4 1 3 2 9 6 2 5 6 7 6 4 8 3 1 0 4 8 2 1 3 7 5 4 2 1 5 6 6 
43 18 39 36 35 34 36 24 22 49 33 47 62 27 52 75 20 38 62 67 52 65 27 18 18 50 60 55 35 58 16 64 64 42 62 56 52 73 74 43 63 65 66 16 44 15 36 38 57 33 35 28 67 13 55 21 66 73 42 41 65 29 14 45 46 49 42 55 18 28 19 51 48 26 61 20 71 37 48 54 50 49 48 38 31 18 61 31 24 38 63 65 71 24 32 17 58 31 56 17 
1 3 5 4 3 2 2 6 6 6 1 3 3 4 1 4 1 2 6 4 2 1 1 1 1 3 4 4 2 1 6 2 7 2 2 2 4 4 2 7 5 7 0 2 2 3 4 2 7 1 4 4 1 4 0 2 0 0 4 4 2 4 0 1 4 1 4 1 2 1 1 5 4 3 3 2 5 4 2 3 2 5 5 1 1 8 5 2 1 5 5 4 1 5 5 4 6 6 0 1 
5 4 8 2 6 5 5 9 7 6 5 7 6 4 5 0 2 5 3 0 2 3 4 4 0 5 2 0 5 1 6 5 10 5 5 2 1 2 1 7 5 7 3 4 5 6 7 6 7 5 2 5 0 7 2 5 2 3 6 0 5 4 4 2 7 0 8 4 5 4 0 3 5 4 6 5 8 5 5 0 6 8 8 3 3 8 6 5 3 3 6 3 4 2 8 6 5 9 2 0 
1 5 3 7 2 1 0 4 7 8 1 2 3 6 2 7 3 2 8 7 4 2 1 2 4 3 7 7 0 4 7 1 5 2 1 5 7 7 4 8 7 8 3 3 0 0 4 0 8 1 7 6 4 3 2 2 3 2 3 7 0 6 2 4 3 4 2 2 1 2 4 8 6 5 3 1 2 6 0 7 1 3 4 4 3 9 6 2 3 7 6 6 1 8 3 5 8 5 4 4 
