50 
100 
138 1197
115 1092
86 1064
66 906
61 892
132 1278
8 353
54 830
97 1036
45 753
44 758
20 520
54 801
126 1133
63 864
42 724
126 1195
127 1172
58 886
92 1047
15 440
99 1014
90 1041
107 1097
81 980
106 1051
41 707
62 813
60 835
66 941
14 456
41 769
88 1079
88 1024
35 628
128 1198
40 639
98 1004
63 876
53 835
124 1240
91 1018
84 991
47 722
60 840
87 1007
100 1045
93 1057
10 371
13 388
7 13 9 12 15 18 7 26 13 20 32 12 12 17 28 24 34 25 10 11 13 11 16 13 20 8 7 16 29 17 11 13 29 18 5 9 28 27 18 32 7 5 11 32 30 29 9 29 13 14 23 30 22 15 33 9 27 16 5 15 29 18 11 5 32 29 6 19 16 24 5 22 18 22 13 9 27 23 25 28 8 22 20 31 30 10 9 23 31 8 14 17 8 29 33 30 24 9 19 16 
4 1 7 6 3 3 4 5 4 3 7 7 1 5 2 4 5 5 6 2 6 6 8 6 5 2 0 4 4 4 6 5 2 4 2 0 8 4 10 2 6 1 6 4 3 0 7 6 5 7 2 4 0 2 2 1 1 8 7 7 8 1 6 6 3 3 4 3 7 5 3 1 7 9 4 2 2 2 6 0 4 7 1 4 3 3 3 4 8 2 0 6 6 4 6 3 4 7 2 6 
4 0 6 3 1 1 4 4 4 1 5 6 1 5 3 2 5 3 5 3 3 5 6 3 3 1 2 2 1 2 6 6 3 2 0 2 7 4 9 1 4 1 4 2 5 2 6 6 5 5 1 2 2 2 1 1 0 6 6 5 6 1 6 4 2 4 3 2 5 3 2 1 6 8 3 1 1 1 5 3 3 5 3 5 2 1 2 3 6 2 0 6 4 2 4 3 2 5 3 4 
4 1 7 4 2 2 5 5 5 2 6 7 0 5 2 3 5 4 6 3 4 6 7 4 4 1 1 3 2 3 6 6 3 3 0 1 8 4 10 2 5 0 5 3 4 0 7 6 5 6 2 3 1 1 1 0 0 7 7 6 7 1 6 5 3 4 4 3 6 4 3 1 7 9 4 1 1 1 6 2 4 6 2 5 3 1 3 4 8 1 0 7 6 3 5 3 2 6 3 5 
3 0 6 2 2 2 5 4 4 2 4 5 2 5 4 0 5 1 5 4 2 4 5 2 1 2 3 1 0 1 6 6 3 1 1 3 7 3 8 1 2 2 3 1 5 3 5 5 4 3 0 1 3 3 3 2 1 5 5 4 5 2 6 3 2 5 2 1 4 2 2 1 5 7 3 2 1 1 4 4 2 4 4 5 1 1 1 2 5 3 1 6 3 1 3 4 1 4 3 3 
6 4 5 2 6 5 8 5 6 5 1 4 7 7 8 4 6 2 6 8 2 4 4 2 0 5 8 1 4 2 9 9 7 4 6 8 8 5 8 4 1 7 1 3 8 8 5 8 5 1 3 2 8 6 7 7 6 0 4 1 4 7 9 2 5 8 4 2 2 2 5 5 4 7 4 6 6 5 5 9 4 1 9 8 4 5 4 4 3 7 5 8 0 3 0 8 4 0 7 3 
5 2 6 1 3 2 6 5 5 2 2 5 4 6 6 1 6 0 6 6 0 4 5 0 0 2 5 0 1 0 8 7 5 1 3 5 8 4 8 2 1 4 1 1 7 5 5 7 5 2 1 0 5 4 4 4 3 3 4 2 5 4 8 2 4 6 3 1 3 0 4 2 5 7 3 3 3 3 5 6 3 2 6 7 2 3 2 3 5 4 3 7 2 1 2 6 2 2 5 3 
39 68 49 63 80 94 41 133 69 104 162 63 65 90 146 122 174 126 54 61 67 58 83 67 99 45 41 80 148 87 62 71 150 94 30 52 146 138 96 162 36 31 57 162 156 151 48 151 68 70 116 152 117 81 171 51 140 82 27 77 147 95 62 25 164 151 32 95 80 122 29 113 93 115 67 51 140 118 128 147 42 110 107 161 152 55 47 117 157 46 74 91 40 148 165 156 124 46 100 81 
10 17 14 21 23 26 9 29 15 28 42 18 18 19 31 31 36 33 13 12 22 15 23 22 27 16 11 22 36 25 12 13 32 26 12 14 32 29 24 36 16 11 20 39 29 35 14 31 16 23 28 38 28 23 40 16 32 26 12 25 37 23 12 12 36 27 8 22 24 32 9 25 24 28 15 17 34 26 29 33 11 30 24 30 34 17 13 26 39 16 18 19 15 37 41 32 32 17 22 23 
5 2 7 1 2 1 6 5 5 1 3 6 3 7 5 1 6 1 6 6 1 5 6 1 1 1 4 1 1 0 8 7 5 0 2 4 8 5 9 2 2 3 2 1 7 4 6 7 5 3 1 0 4 2 3 3 3 4 5 3 6 3 8 4 4 6 4 2 4 1 4 2 6 8 4 2 2 3 5 5 4 4 5 7 3 1 3 4 6 2 2 7 3 0 3 5 0 4 5 4 
10 17 11 21 24 26 10 26 13 29 40 16 19 18 33 30 33 32 10 15 21 13 20 21 26 16 13 21 36 25 13 14 33 26 13 16 29 28 21 35 14 13 19 38 32 37 11 30 13 21 27 38 30 24 41 17 33 24 9 24 34 24 12 10 36 31 6 21 22 32 9 26 22 25 13 18 35 26 26 35 10 28 26 32 33 18 12 25 36 17 19 16 13 37 39 34 32 15 23 21 
10 17 10 20 24 26 10 26 13 28 40 15 19 19 33 30 33 31 9 15 21 12 19 20 25 16 13 20 35 25 13 14 33 26 12 16 28 27 21 35 14 13 19 38 33 37 10 30 13 20 27 37 30 24 41 17 33 24 8 23 33 24 13 10 36 31 6 20 21 31 9 26 21 25 12 18 35 26 26 35 10 27 26 33 33 18 12 24 36 17 19 16 12 37 38 34 32 15 23 20 
20 29 26 27 30 36 21 59 33 39 69 32 27 42 61 51 75 53 28 28 29 29 40 29 43 15 18 35 60 35 31 34 63 37 12 22 66 60 47 67 18 12 26 67 67 61 26 66 33 33 49 61 48 30 68 20 57 38 17 34 66 39 31 15 69 65 17 42 38 51 15 47 44 54 31 18 55 49 57 60 21 50 45 70 64 21 22 51 70 16 30 43 21 60 71 66 49 24 43 38 
11 15 13 15 20 22 12 29 16 24 34 15 17 22 34 26 38 26 14 17 15 13 19 14 19 12 13 15 31 19 18 19 34 21 9 15 34 30 24 34 8 10 13 33 36 35 12 34 16 15 24 32 28 20 39 14 31 18 7 17 32 23 18 5 35 35 7 19 17 26 8 24 21 27 15 14 31 25 28 35 9 23 26 37 31 14 10 25 33 14 17 22 8 32 33 35 27 10 24 17 
5 2 7 2 1 0 6 6 6 0 4 7 2 7 5 2 6 2 7 5 2 6 7 2 2 0 3 2 1 0 8 7 5 0 1 4 9 5 10 2 3 2 3 2 6 3 7 7 6 4 2 1 4 1 2 2 2 5 6 4 7 3 8 4 4 6 4 3 5 2 4 2 7 9 4 1 1 3 6 4 4 5 5 7 3 0 3 4 7 1 2 8 4 1 4 5 0 5 5 4 
1 1 5 6 5 5 1 2 1 5 7 5 3 2 1 4 2 5 3 1 6 4 5 6 4 5 2 4 4 5 2 2 0 5 4 3 5 1 7 1 6 4 7 4 1 3 4 2 2 6 2 5 3 5 4 4 3 8 5 7 6 2 3 5 1 1 1 1 6 6 1 0 5 6 1 5 4 0 3 3 2 6 2 1 1 4 1 1 6 5 1 3 5 5 5 0 5 6 0 4 
12 16 13 14 20 22 14 30 17 24 33 15 18 23 35 26 39 26 15 18 15 14 19 14 19 12 14 16 32 19 19 20 35 22 10 16 35 31 25 35 8 11 12 34 37 36 13 36 17 14 25 32 29 21 39 15 32 17 8 16 32 23 19 6 36 36 9 20 17 26 9 25 22 28 16 15 32 26 28 35 11 22 27 38 32 15 11 26 34 14 18 23 8 32 33 36 28 9 25 18 
4 3 3 3 6 5 6 3 3 5 3 2 5 5 6 3 4 2 4 6 3 2 2 2 0 5 6 0 3 3 6 6 5 4 5 7 5 3 5 2 2 6 3 2 6 7 2 5 3 1 2 3 7 6 6 6 5 2 1 3 2 5 6 0 3 6 1 0 0 3 3 3 2 4 1 6 5 3 2 7 1 0 7 6 1 5 1 2 2 7 4 5 0 4 0 5 4 1 5 0 
3 2 7 7 5 5 3 4 4 4 8 7 2 4 0 5 4 6 5 0 7 6 7 6 6 4 0 5 5 5 4 4 1 5 3 1 7 3 9 2 7 2 7 5 2 2 6 4 4 7 3 6 2 4 3 3 2 9 7 8 8 2 4 6 3 1 3 3 7 6 3 1 7 8 3 4 4 1 5 1 3 7 0 3 3 4 3 3 8 4 1 5 7 6 7 1 5 8 1 6 
4 0 7 5 2 2 4 5 4 2 6 7 0 5 2 3 5 4 6 2 5 6 7 5 4 2 1 3 3 3 6 5 2 3 1 1 8 4 9 1 5 0 5 3 4 1 6 6 5 6 2 3 1 2 1 1 0 7 6 6 7 0 6 5 3 3 3 2 6 4 3 1 7 9 3 2 1 1 5 1 3 6 2 5 2 2 2 3 7 2 0 6 6 3 5 3 3 6 2 5 
4 5 0 7 9 8 6 2 3 9 6 1 8 5 8 6 3 6 2 7 7 0 1 6 4 9 8 3 6 7 6 5 6 8 8 9 3 3 2 4 5 9 6 5 6 9 0 5 2 4 4 6 9 9 9 9 8 5 1 6 1 8 6 3 5 6 1 1 3 6 5 5 1 1 1 9 8 5 1 9 3 2 9 6 3 8 3 3 2 10 6 3 1 7 3 7 8 3 7 3 
25 41 32 37 48 57 27 82 43 63 97 40 40 57 89 73 107 75 35 39 40 37 52 39 59 27 26 48 88 52 40 46 92 56 18 32 91 85 62 98 21 19 34 96 96 92 32 93 43 43 70 90 72 49 104 31 84 51 19 47 91 58 40 17 99 93 20 58 50 72 18 68 58 73 42 31 84 71 79 90 26 68 66 100 92 33 29 72 97 28 45 57 25 88 100 95 74 29 62 50 
4 1 7 4 2 2 5 5 5 1 6 7 0 5 3 2 5 4 6 3 4 6 7 4 4 1 1 3 2 3 6 6 3 2 0 1 8 4 9 2 5 0 5 3 4 1 7 6 5 6 2 3 1 1 1 0 0 7 6 6 7 1 6 5 3 4 3 2 6 4 3 1 7 9 4 1 1 1 6 2 3 6 2 5 2 1 3 3 7 2 0 7 5 3 5 3 2 6 3 5 
4 5 1 9 10 9 4 1 1 10 9 4 8 3 6 7 1 7 0 5 9 2 4 8 6 9 7 5 8 9 3 2 5 9 9 8 0 2 2 4 8 9 9 7 4 9 1 2 1 7 5 8 9 10 10 9 8 8 4 9 5 7 3 6 5 3 1 2 6 8 5 5 3 2 0 10 9 5 1 9 3 6 8 3 4 9 4 3 5 10 6 0 5 9 6 5 9 6 6 5 
