50 
200 
142 1269
186 1469
259 1800
298 1881
134 1314
393 2203
123 1193
265 1776
142 1370
374 2023
298 1908
38 675
344 1908
46 747
98 1136
172 1386
95 1128
79 997
79 1043
265 1725
229 1660
391 2105
142 1249
361 2097
131 1206
320 1898
352 2042
300 1807
177 1401
347 2099
153 1312
372 2000
363 1947
374 2013
175 1404
284 1755
123 1284
377 2021
300 1870
314 1897
166 1414
180 1417
240 1651
413 2139
399 2049
366 2100
306 1866
259 1738
30 681
235 1570
30 23 8 7 9 11 12 15 6 32 18 34 16 32 9 30 30 15 14 24 21 34 26 12 21 32 22 32 18 22 15 28 29 25 13 30 22 33 25 21 16 33 14 31 7 21 32 19 33 29 10 10 22 28 28 18 30 22 12 21 27 9 12 28 20 12 20 19 25 13 9 32 12 28 23 8 32 21 32 16 33 33 21 11 27 18 33 28 6 27 33 21 30 29 6 12 34 28 11 29 33 13 12 27 26 25 17 28 20 6 7 17 13 23 13 16 5 16 33 33 32 10 5 29 12 18 32 23 21 20 32 23 11 8 17 12 17 30 32 9 13 20 5 13 34 32 18 25 11 22 29 14 32 19 10 27 8 7 19 13 20 6 11 7 12 7 21 10 24 29 7 32 16 10 19 12 14 11 33 24 31 29 16 34 30 22 5 11 13 24 12 13 12 19 9 9 19 32 27 12 
32 29 12 10 9 13 12 17 10 40 23 38 17 36 9 33 33 16 16 31 21 37 33 13 22 36 23 37 23 24 15 35 34 27 15 33 23 33 26 28 16 40 21 33 6 25 38 23 34 35 11 13 22 32 31 20 33 27 18 22 29 15 13 33 21 13 25 20 25 19 13 36 14 29 29 10 33 23 40 23 35 40 24 16 29 25 35 29 13 29 37 26 34 31 11 16 40 29 19 32 37 18 12 32 30 27 24 29 21 10 9 18 13 31 14 16 12 20 41 35 34 12 6 29 13 23 38 28 22 24 36 29 17 16 21 14 21 36 40 16 15 21 12 13 41 33 22 29 16 23 34 19 33 22 11 33 10 15 27 17 24 11 16 11 17 8 24 14 30 30 8 33 21 19 20 14 22 15 39 24 31 33 17 42 32 26 7 17 15 26 16 14 20 23 17 16 20 39 28 14 
5 0 6 7 6 4 7 3 3 0 2 7 6 5 7 5 7 7 5 3 6 8 7 4 7 3 6 6 2 3 5 5 3 4 7 6 6 7 6 1 7 0 7 3 7 4 6 3 4 6 4 5 7 5 5 9 7 0 1 7 9 6 6 2 9 8 3 4 8 1 7 4 7 4 3 3 7 9 7 7 6 6 5 1 6 0 8 9 1 7 6 2 4 6 1 3 0 8 8 7 4 4 8 1 5 9 0 7 7 4 6 6 7 7 7 6 4 3 8 4 9 6 4 5 8 4 6 2 9 7 3 5 3 7 5 10 5 6 6 0 3 7 2 7 3 9 5 6 0 9 2 5 6 5 7 0 8 0 0 5 1 3 2 3 4 4 7 6 3 9 4 6 7 8 8 7 1 3 3 7 7 6 4 7 3 5 5 7 8 3 6 9 7 4 0 1 4 0 7 9 
8 6 3 3 5 5 7 5 5 6 6 3 6 8 7 7 9 5 8 2 5 9 2 5 8 5 5 9 3 4 5 0 7 6 4 4 8 7 7 6 7 3 1 4 6 8 1 5 4 1 5 8 7 3 7 7 4 5 5 4 8 1 7 3 8 6 7 4 8 4 9 7 9 4 7 4 5 6 2 1 3 1 4 2 4 4 5 8 6 4 3 5 0 4 2 4 5 8 2 9 3 0 8 2 3 7 5 5 6 7 5 7 7 2 5 5 0 5 2 6 8 3 4 5 7 0 2 5 7 3 4 1 1 2 8 9 8 1 1 5 6 7 3 5 1 8 8 4 3 9 6 9 5 3 7 6 5 5 4 1 2 0 6 6 2 5 4 9 8 8 5 3 2 2 8 9 6 4 2 7 5 2 4 1 4 8 7 2 6 3 1 8 2 7 5 6 6 6 9 6 
2 1 5 6 4 1 5 0 1 3 0 6 4 2 5 2 4 5 2 5 4 4 8 2 4 1 4 3 3 1 3 7 0 1 6 5 3 4 3 2 4 3 8 1 5 1 6 1 2 7 2 2 5 4 1 7 6 0 2 5 7 7 3 3 6 6 0 1 5 2 4 1 4 1 1 1 5 7 8 7 4 7 4 3 5 3 6 6 2 6 6 1 4 5 2 2 0 5 9 3 4 4 5 2 4 7 3 5 5 0 4 3 4 8 5 4 6 1 9 0 7 5 2 2 6 5 7 1 6 6 2 6 5 8 2 7 2 7 7 2 0 4 4 5 5 6 2 5 2 6 0 2 4 4 4 1 6 4 3 5 2 4 0 1 4 2 6 3 1 6 1 5 7 9 4 4 4 2 4 4 4 6 2 8 1 2 2 7 6 2 6 6 8 1 4 2 1 2 4 7 
35 26 11 11 13 13 17 17 8 35 21 38 20 37 14 34 36 19 19 25 25 41 31 15 27 34 26 38 18 24 18 31 33 28 17 33 27 38 29 24 21 34 18 32 12 25 35 21 35 32 13 15 27 30 32 24 34 24 13 25 34 13 16 28 27 17 23 21 31 14 15 36 18 30 27 10 36 27 37 20 36 37 23 11 30 20 38 35 9 31 36 22 31 32 5 13 36 34 16 35 34 14 18 27 28 31 20 32 25 10 10 21 18 28 17 19 7 18 38 36 39 13 6 32 18 19 35 25 27 24 33 25 12 13 22 19 22 34 36 11 16 25 7 17 36 38 23 28 11 29 31 19 36 21 15 29 13 10 21 15 19 7 14 9 13 9 25 16 28 36 9 36 20 15 25 18 18 12 34 29 35 32 18 38 31 27 9 15 19 25 15 20 17 23 12 12 22 35 33 18 
3 2 3 4 3 1 4 1 1 3 2 4 3 4 4 3 5 4 3 3 3 5 6 2 5 0 3 5 0 1 2 4 3 2 4 3 4 5 3 2 4 2 5 0 4 3 4 1 1 4 1 3 4 2 3 6 4 1 1 4 6 5 3 0 6 5 2 1 5 1 5 2 5 1 3 1 4 6 6 5 3 5 2 1 3 2 5 6 3 4 4 1 2 4 0 0 1 5 6 4 2 2 5 1 2 6 3 4 4 2 3 3 4 6 4 3 4 1 7 1 6 4 1 2 5 2 4 1 6 4 0 3 2 6 4 7 4 5 5 2 1 4 3 4 3 6 3 4 0 6 1 4 3 2 4 2 5 3 3 3 0 2 2 1 2 2 5 5 3 6 1 4 4 7 5 5 4 0 2 4 4 4 1 6 0 4 3 5 5 1 4 6 6 2 3 2 2 2 5 6 
37 28 11 12 15 16 19 20 11 37 23 38 22 40 16 37 39 20 21 25 27 43 29 17 29 37 28 41 21 26 20 29 36 31 18 34 30 41 32 26 24 34 17 35 14 28 34 24 37 31 15 17 29 31 35 25 35 26 16 26 36 11 19 31 29 18 26 23 33 16 18 38 21 32 30 12 38 28 35 19 37 36 25 12 32 20 39 37 11 32 37 25 31 34 7 15 38 37 15 38 36 14 20 28 29 33 21 34 26 12 12 24 21 26 19 21 5 21 37 38 41 14 9 34 20 19 35 28 29 24 36 25 12 11 25 21 25 33 34 13 18 27 6 19 34 40 26 29 13 31 34 22 38 23 18 31 14 11 22 15 21 6 16 12 14 12 26 19 31 38 12 36 19 13 27 21 19 15 34 31 37 32 20 36 33 30 12 14 20 27 15 22 15 26 12 14 24 36 36 19 
2 2 3 4 3 0 4 0 0 4 1 4 3 3 3 2 4 3 2 4 3 4 6 1 4 0 3 4 1 0 1 5 2 1 4 3 3 4 2 3 4 3 6 0 3 2 4 0 1 5 1 2 4 2 2 5 4 1 2 3 6 5 2 1 5 4 2 0 4 2 4 2 4 0 3 0 3 5 7 6 3 5 2 2 3 3 5 5 3 4 4 1 2 3 1 1 2 4 7 4 2 3 4 2 3 6 3 3 4 2 3 3 3 7 4 2 5 0 7 0 6 3 0 1 5 3 5 1 5 4 0 4 3 7 3 6 3 5 6 3 0 3 4 3 4 5 3 4 1 5 1 3 2 2 3 2 5 4 3 3 1 3 1 0 3 1 5 4 3 5 0 3 5 7 4 4 4 0 3 3 3 4 1 6 0 3 2 5 5 0 4 5 6 2 4 3 1 3 4 5 
30 28 14 12 11 12 14 16 9 39 22 40 19 34 11 31 31 18 14 31 23 35 35 13 22 36 25 34 23 23 16 36 33 25 18 35 21 34 26 27 17 40 23 33 9 23 40 23 35 37 11 10 24 33 30 22 35 26 17 25 31 17 13 33 23 16 24 20 27 19 10 34 12 29 27 10 35 25 41 25 37 41 25 17 31 25 37 31 13 31 39 26 36 33 11 16 39 29 21 30 38 19 14 33 31 29 24 32 23 9 11 18 13 33 16 18 13 20 43 34 36 14 7 30 15 24 39 27 24 26 36 30 18 17 19 16 19 38 41 15 14 21 13 15 42 35 20 30 16 25 33 17 35 24 11 32 12 15 26 19 25 12 15 11 18 8 27 12 28 32 8 35 23 20 20 12 22 15 39 26 33 35 18 44 32 24 5 19 17 27 18 16 21 21 17 15 19 38 27 16 
